335,83
210,171
133,245
120,296
134,116
202,224
150,338
325,236
251,36
44,293
228,82
276,273
238,207
338,321
275,336
173,72
88,51
266,269
86,341
324,157
196,33
259,275
90,345
233,80
45,130
113,82
331,81
19,325
49,118
225,63
51,167
212,82
341,344
255,71
218,47
244,126
243,68
147,208
328,169
149,101
117,206
46,66
38,282
150,204
36,45
136,214
328,102
193,39
199,243
263,336
192,170
230,71
157,338
196,183
31,77
179,240
213,171
45,151
333,165
214,181
39,281
265,216
175,221
255,208
165,49
170,149
256,256
250,281
135,342
117,253
166,75
172,155
171,77
238,183
41,46
322,132
183,164
302,339
329,162
75,36
74,340
331,278
209,238
48,345
224,80
212,228
184,183
238,43
331,180
248,262
167,153
188,71
243,341
95,50
46,93
191,65
260,48
241,121
91,349
266,204
176,158
266,213
154,344
180,77
197,43
49,266
37,78
285,40
47,272
120,73
236,195
42,178
329,316
201,191
204,246
186,168
222,158
327,187
36,167
47,187
138,349
204,69
249,184
48,199
144,130
201,185
220,71
104,47
219,349
299,334
236,192
203,342
147,347
197,244
118,346
138,218
320,206
260,38
124,72
40,185
52,242
210,70
242,114
332,159
156,142
267,340
45,157
117,209
277,253
280,261
231,288
169,44
171,144
248,136
244,127
50,95
107,47
40,52
235,81
147,349
96,348
327,206
123,80
92,45
253,188
332,127
319,212
263,50
215,164
136,209
47,203
268,340
188,243
293,346
200,243
118,47
334,115
215,162
188,163
327,200
245,342
125,191
40,258
244,108
40,240
98,44
117,80
328,38
41,209
154,68
44,196
36,95
326,313
265,338
245,250
61,335
248,138
50,75
141,106
211,346
321,257
170,145
57,342
255,128
271,37
215,177
331,146
44,111
49,176
64,323
206,245
330,191
41,170
264,40
137,109
45,301
324,275
42,211
51,322
250,79
334,181
267,265
219,50
274,102
175,173
110,73
125,87
258,74
124,182
164,331
236,285
44,192
335,316
335,326
338,342
277,89
265,183
276,85
142,41
296,343
142,343
184,157
187,172
247,67
253,280
273,203
284,340
324,181
41,193
51,225
181,68
43,268
113,43
224,166
335,128
272,348
263,78
260,258
327,93
331,272
203,173
190,185
235,133
48,89
58,335
118,205
321,227
329,145
224,341
178,150
330,109
69,340
332,187
204,189
189,246
49,297
51,197
200,185
207,345
210,161
138,75
271,48
337,270
257,215
209,349
288,341
272,272
124,97
125,264
183,46
204,343
324,302
161,78
49,149
321,308
129,110
26,325
287,338
127,187
33,180
329,109
173,66
336,335
206,182
333,137
138,248
270,206
167,76
126,188
146,191
191,195
216,172
47,164
123,35
50,276
321,346
261,99
268,349
132,47
330,37
180,81
305,339
36,112
231,268
323,293
113,74
184,245
257,69
328,205
274,42
236,74
336,82
202,179
326,329
323,185
252,190
159,347
178,151
274,192
213,156
35,103
239,344
140,281
241,203
249,36
42,45
255,68
42,41
168,347
51,163
161,42
335,41
137,85
242,138
200,190
180,152
115,337
179,227
260,217
323,196
143,217
333,102
322,121
135,78
104,38
247,215
325,330
297,343
146,271
330,96
37,143
149,139
187,343
202,35
42,188
176,156
192,249
270,71
50,273
175,344
227,49
208,345
139,208
321,312
39,106
272,207
308,331
127,207
36,201
253,112
202,220
41,221
199,350
157,283
153,187
137,71
159,72
224,162
40,149
169,79
195,244
38,348
333,130
48,64
46,287
155,151
63,349
325,309
38,273
38,274
326,214
249,78
323,168
46,322
42,293
207,169
174,160
232,129
257,255
146,285
138,214
45,229
210,48
279,67
43,255
154,80
340,307
179,230
48,55
341,334
108,339
267,70
145,124
137,183
331,227
335,244
325,250
35,253
88,343
158,75
91,333
183,33
275,344
303,340
50,199
134,75
263,246
125,193
40,315
209,341
115,252
256,39
184,192
282,70
252,210
245,200
98,337
270,68
47,55
30,66
136,101
218,171
247,190
47,336
268,285
42,340
113,345
213,44
116,189
188,172
52,188
237,151
264,94
239,120
263,36
203,197
189,217
106,48
37,73
252,274
68,325
40,211
43,106
137,80
118,51
50,130
167,134
280,347
145,203
247,337
279,93
323,71
213,159
37,283
32,336
237,47
40,37
160,71
295,333
249,211
335,179
63,348
80,47
36,85
161,156
195,82
123,247
46,178
328,149
134,42
40,238
170,79
262,34
137,338
131,111
129,211
50,154
302,330
262,101
42,251
263,194
200,251
180,179
162,121
280,48
212,182
278,66
209,74
210,190
168,160
156,149
336,281
259,183
145,341
321,203
325,48
80,342
229,36
48,182
115,334
327,133
175,225
57,334
186,66
141,204
40,85
51,226
49,279
329,229
184,69
329,192
131,187
26,324
244,211
46,148
319,258
41,39
212,227
325,264
142,117
139,216
42,270
158,268
269,78
32,61
191,70
243,206
202,334
192,71
321,45
117,184
328,258
204,221
290,344
37,258
265,341
192,253
71,348
251,189
60,321
58,343
34,68
222,171
238,210
222,34
36,122
120,204
279,336
51,150
68,348
322,91
143,122
324,126
284,75
321,190
220,65
179,181
182,236
52,322
48,113
192,65
115,194
70,321
234,157
270,65
204,179
238,67
84,41
79,38
216,48
236,50
233,125
251,51
34,293
270,198
165,139
277,45
195,69
256,106
127,209
196,175
264,213
49,235
216,158
332,121
324,257
176,229
131,112
41,100
173,158
115,82
335,283
334,290
329,196
155,147
254,102
180,229
330,214
159,122
255,210
253,290
164,126
319,142
122,47
238,275
249,112
150,252
337,230
198,336
335,289
262,67
157,339
328,249
149,242
157,136
240,182
257,271
211,78
40,228
329,142
210,79
333,88
248,265
48,313
254,293
203,45
265,65
170,333
122,79
51,235
67,324
175,330
239,288
144,201
250,77
41,308
40,77
145,349
330,105
325,202
138,272
321,105
41,323
141,264
187,35
186,226
193,176
182,50
239,64
271,296
281,331
39,309
123,184
258,49
205,340
186,165
256,127
195,171
218,33
164,132
239,262
227,158
49,154
136,102
187,160
333,111
181,168
47,169
230,158
208,241
52,125
202,227
177,79
229,343
323,224
152,202
332,247
165,134
42,91
232,332
324,88
320,159
307,337
206,341
185,184
249,71
321,43
221,140
224,52
279,281
210,69
211,52
151,72
39,236
211,340
267,206
137,273
338,226
330,342
40,248
48,62
150,268
256,343
239,196
237,126
300,51
38,89
33,55
49,303
274,84
242,205
149,116
320,217
78,41
138,89
142,212
33,323
35,218
174,349
156,255
334,47
67,321
157,258
144,186
41,322
309,19
239,149
301,29
37,110
220,343
222,173
72,345
211,154
325,87
128,41
127,90
266,80
77,47
335,299
330,169
199,191
126,189
167,74
338,308
272,65
265,70
264,76
174,168
323,100
322,192
246,110
259,107
151,193
334,275
307,338
243,189
214,343
271,205
339,215
47,137
44,146
81,347
196,344
177,74
249,340
221,149
116,84
190,77
49,322
258,121
249,136
166,152
156,302
332,332
183,233
68,322
130,345
54,323
258,115
45,48
327,285
236,207
45,304
151,294
264,210
156,132
207,230
252,119
329,343
108,35
267,185
42,65
234,63
102,50
133,39
125,250
50,113
184,231
258,265
51,206
320,177
321,293
194,178
245,208
144,111
256,341
322,99
50,133
127,100
33,118
122,281
337,324
324,248
40,286
248,343
270,341
271,340
176,173
144,336
224,346
251,113
111,283
201,194
153,79
256,190
232,338
50,91
330,123
336,166
150,144
206,192
264,212
265,255
238,338
204,37
114,203
129,243
48,88
256,189
101,41
203,247
136,346
270,40
265,215
145,258
223,164
34,206
265,196
139,301
160,138
32,169
123,96
163,139
169,151
151,331
184,246
224,157
88,41
262,308
339,323
259,334
137,40
141,119
130,259
257,303
283,269
219,171
89,341
58,323
51,145
121,263
171,36
30,325
262,273
147,39
192,222
248,116
268,83
184,156
40,119
108,76
269,264
145,80
270,207
206,187
252,260
151,122
174,36
238,290
207,32
66,325
197,65
170,72
211,183
126,333
321,339
279,32
141,43
148,40
322,300
307,49
335,192
166,71
222,348
240,147
263,274
178,179
196,182
257,288
178,217
252,45
42,55
252,129
325,163
321,244
133,67
125,340
333,263
268,85
268,196
36,48
60,343
36,68
240,77
320,153
101,335
44,251
46,146
324,321
259,282
199,349
180,223
159,280
119,194
329,165
208,243
119,68
110,276
179,44
204,199
193,250
30,50
46,193
221,69
244,345
41,242
76,333
50,118
128,216
176,159
160,347
202,343
265,187
330,197
165,65
330,244
329,138
181,226
198,219
170,339
186,178
226,336
235,206
268,215
224,76
42,325
246,205
173,156
50,242
149,79
177,334
259,186
38,166
115,196
232,286
120,288
151,339
326,79
324,184
145,51
131,181
39,246
155,260
178,166
63,322
30,323
124,213
41,167
182,40
135,82
198,70
265,84
51,261
278,40
29,324
333,51
233,138
116,86
331,299
322,320
284,332
260,68
255,213
121,89
329,206
335,272
48,120
325,238
286,343
127,77
185,68
227,52
115,198
323,43
325,289
342,305
41,69
208,225
35,289
107,281
144,77
147,45
46,273
179,49
333,319
90,338
294,329
120,345
18,324
43,101
177,349
277,50
322,235
37,172
160,144
45,176
192,80
139,94
47,100
132,97
48,146
165,273
235,62
49,293
145,290
321,108
149,131
198,202
205,345
40,147
49,324
206,334
276,301
177,35
249,183
105,340
270,195
335,262
143,190
163,336
336,210
39,256
322,317
191,40
171,168
125,281
258,111
107,74
189,177
331,69
274,45
269,74
217,168
39,126
210,244
188,244
263,193
156,256
271,106
51,121
289,82
221,41
123,81
124,341
135,188
137,99
256,38
323,251
148,73
302,34
56,323
152,145
60,346
254,50
176,233
323,268
324,247
130,213
81,337
273,85
229,147
254,289
120,184
225,82
137,110
331,313
170,154
236,137
140,98
245,132
228,38
196,72
195,346
239,139
326,285
193,178
124,207
332,158
140,187
323,279
35,302
321,84
50,325
196,186
200,73
133,346
256,346
181,70
36,205
54,325
53,333
133,92
130,93
328,227
210,176
40,276
240,189
267,92
160,342
41,298
242,71
292,341
228,135
59,349
234,50
42,128
241,62
43,228
219,73
247,275
330,210
210,80
236,73
184,166
48,270
130,273
43,258
324,304
178,82
330,163
221,70
197,77
90,45
209,174
328,129
158,295
263,271
187,191
329,245
47,63
331,271
270,210
209,41
148,199
133,267
259,209
231,348
188,242
246,215
271,293
204,225
283,70
174,77
230,129
319,169
228,63
46,277
209,235
194,174
202,41
326,229
116,192
133,338
255,93
97,348
36,72
338,348
114,67
195,347
197,51
330,173
268,94
239,130
131,309
248,128
184,42
338,221
170,51
126,209
331,130
271,198
133,342
227,133
193,186
100,269
159,156
144,44
210,162
180,73
142,131
50,161
333,304
165,349
239,126
335,182
279,340
331,307
240,191
35,159
326,83
328,250
126,73
259,105
254,36
38,220
46,163
45,58
49,290
277,336
225,338
136,188
45,153
246,139
228,154
252,208
177,242
233,347
264,266
246,50
253,296
103,345
40,39
67,39
142,102
96,347
205,159
253,349
183,240
125,214
129,107
124,49
271,339
47,200
332,347
140,338
248,208
206,41
281,83
94,338
321,230
52,152
35,342
66,322
205,221
333,328
61,40
326,302
241,198
159,76
267,186
256,250
242,268
116,90
118,40
224,283
112,334
177,163
38,39
44,291
40,113
257,213
149,272
161,37
211,339
45,198
170,151
91,51
256,117
301,57
264,199
282,336
336,207
133,340
110,281
184,346
323,94
231,52
268,209
188,184
38,191
196,66
229,137
325,318
182,240
166,340
264,183
235,187
56,349
190,179
41,279
264,191
335,202
57,322
149,123
331,153
262,293
227,38
328,219
117,92
325,260
167,44
206,238
46,134
309,40
150,36
45,321
327,150
36,202
283,341
103,50
270,51
38,65
45,109
325,294
165,146
37,170
320,239
186,331
38,254
229,154
273,338
333,45
207,77
171,346
34,106
165,48
174,155
41,161
128,211
331,134
281,46
228,139
51,140
189,245
68,41
281,345
152,342
168,131
193,183
322,230
141,335
76,341
238,285
197,191
329,265
228,336
252,188
40,64
115,269
241,193
117,75
198,218
45,295
220,78
132,78
329,232
49,238
167,39
207,248
112,44
273,198
277,77
38,296
259,258
149,77
230,77
38,66
263,84
143,280
327,91
186,79
46,68
190,348
254,125
135,72
231,142
322,159
183,163
43,138
327,41
58,325
337,263
162,66
163,141
46,339
305,54
246,136
40,310
284,42
132,108
52,308
198,169
124,348
185,185
87,337
240,117
329,173
149,205
134,274
237,345
122,295
140,69
270,108
262,345
225,36
157,79
341,317
49,323
322,203
325,215
37,215
247,138
38,181
191,216
140,41
243,131
44,163
227,71
38,42
246,42
148,125
224,257
213,167
33,63
204,244
269,201
40,125
332,83
253,217
157,345
236,197
41,206
327,75
125,104
113,49
193,251
277,36
263,83
208,236
205,80
36,259
42,46
131,283
197,223
159,132
165,40
176,47
197,247
244,119
330,311
251,40
35,141
37,94
130,75
103,343
203,228
90,37
34,154
337,242
332,103
33,42
133,188
39,257
190,68
217,271
64,38
44,209
47,139
332,305
154,72
277,69
334,99
331,94
201,46
250,250
128,210
242,243
120,36
296,334
257,299
217,35
327,146
230,335
52,145
61,42
37,286
43,115
178,336
253,348
41,140
330,217
162,48
243,41
322,173
257,105
39,79
236,199
138,182
148,43
29,340
51,203
331,163
210,241
40,231
40,343
289,336
156,70
45,42
190,347
331,332
181,342
211,185
159,82
246,120
195,38
48,91
114,208
128,284
211,178
135,81
32,42
136,271
172,152
333,318
194,46
141,80
39,226
251,77
323,322
335,312
121,43
270,289
201,170
204,72
123,51
108,268
240,198
36,226
234,45
139,334
129,111
125,273
207,337
321,266
262,47
297,332
214,226
88,34
235,253
120,293
209,185
322,105
36,84
269,340
149,47
204,232
273,343
332,170
241,70
48,312
128,71
125,268
45,256
329,292
179,182
117,288
41,294
179,51
225,45
325,35
41,285
146,115
187,196
41,174
66,40
70,340
330,326
168,49
331,347
169,344
157,42
122,213
38,324
36,172
320,244
45,323
43,128
38,297
193,220
172,350
202,64
277,93
59,339
187,73
230,332
181,158
51,106
308,36
189,40
29,322
328,296
162,122
335,259
129,252
141,192
278,344
219,79
331,190
132,216
205,230
262,218
278,340
335,173
45,118
323,211
43,166
36,151
339,287
331,74
330,76
181,237
129,83
38,55
323,218
48,133
237,186
70,348
186,82
139,104
188,193
255,286
268,331
48,105
286,77
163,272
271,98
204,164
96,338
162,39
33,322
337,91
233,147
204,161
22,322
46,69
174,335
117,272
218,337
335,300
243,113
37,324
322,149
330,256
42,100
332,155
189,251
322,200
97,41
198,346
151,70
225,138
271,345
65,342
46,169
44,238
183,81
151,206
221,139
45,284
48,173
41,288
239,346
101,42
151,79
241,131
48,263
155,40
283,75
122,273
107,255
274,269
223,173
192,44
337,43
129,339
99,344
45,102
43,165
197,174
334,311
228,163
268,207
210,347
340,344
113,76
118,196
282,37
22,325
337,337
324,130
216,166
168,69
196,223
61,325
210,247
336,225
121,302
149,198
257,348
330,178
51,96
250,52
326,208
257,240
143,198
280,45
326,272
336,195
141,111
335,246
326,242
264,91
137,347
334,241
220,344
210,64
147,80
52,215
119,347
37,105
50,45
266,280
319,76
321,242
326,73
85,41
325,206
187,348
267,338
144,214
307,24
280,338
321,271
142,334
162,138
70,40
225,157
287,78
141,116
265,80
193,203
231,139
132,187
201,66
39,279
198,77
109,80
151,107
161,43
177,224
86,49
330,223
207,166
167,159
269,348
267,33
120,194
210,168
329,324
36,197
180,163
336,254
51,199
270,190
201,348
248,108
230,275
194,246
263,77
202,348
232,255
145,195
268,333
32,67
41,324
113,338
42,139
134,52
245,334
37,56
282,332
205,73
329,42
181,179
199,188
327,221
50,71
44,264
304,46
323,170
245,142
233,140
40,150
214,235
40,143
277,91
30,40
134,255
43,161
49,91
168,163
36,152
320,221
143,209
327,120
261,75
252,215
144,117
68,338
321,110
123,72
162,137
169,49
51,253
220,163
34,62
45,311
42,62
143,66
234,150
231,65
115,81
36,101
200,242
337,322
331,145
321,309
227,148
185,77
104,338
227,78
40,111
332,128
38,247
127,189
131,78
286,46
43,337
331,235
43,135
179,158
226,63
130,85
124,82
46,218
146,189
323,329
179,186
31,346
319,72
253,338
165,42
232,132
165,75
250,43
122,188
36,127
232,281
230,148
143,182
56,339
258,248
48,284
264,198
215,184
260,88
113,335
43,304
40,157
240,114
328,164
161,337
241,51
43,160
141,218
94,349
179,237
195,73
128,182
268,92
328,328
238,114
163,131
45,143
220,336
228,164
135,67
205,169
253,216
267,65
294,333
329,308
175,148
247,218
230,163
69,344
207,226
191,223
213,174
254,211
104,46
203,237
162,260
231,76
327,105
285,50
333,303
223,148
254,107
251,344
206,173
118,79
280,91
206,49
254,207
179,350
119,337
191,190
128,46
130,101
328,256
138,185
146,105
267,190
115,206
184,36
50,221
210,337
175,75
197,219
245,290
209,65
86,335
142,192
132,215
325,324
32,350
269,47
143,197
152,334
238,341
170,34
50,220
181,151
332,84
139,190
44,266
175,36
216,82
330,92
130,39
115,280
224,153
236,140
98,336
301,43
51,178
90,348
244,197
238,139
128,49
38,93
232,147
319,239
192,199
160,43
336,185
224,79
247,187
120,192
50,227
228,74
224,150
218,177
133,48
47,119
288,48
125,44
44,325
150,39
337,272
334,309
263,82
339,317
43,215
135,279
258,184
48,116
178,81
198,46
64,339
70,324
202,169
88,334
223,66
150,281
36,142
213,78
323,176
191,344
139,83
51,288
328,293
114,205
325,136
199,174
320,151
148,108
320,234
110,42
147,202
270,70
129,50
238,337
210,175
322,301
334,312
328,191
46,122
173,80
47,258
163,146
42,66
50,38
332,141
154,131
219,40
140,68
157,341
157,149
135,339
151,137
145,348
223,134
136,212
325,191
81,346
266,295
45,71
54,338
195,336
143,123
48,236
273,348
221,340
123,199
34,208
222,49
267,329
172,335
222,167
129,241
324,215
184,219
326,231
254,331
287,48
253,265
118,195
223,336
50,68
174,175
124,203
124,101
215,41
241,77
70,336
211,157
161,158
39,294
48,188
139,260
150,184
198,76
158,82
139,76
224,344
51,323
122,340
219,45
187,189
42,192
43,61
108,51
42,76
264,254
43,334
51,340
233,153
132,111
182,190
256,43
320,205
262,93
175,345
213,333
150,288
144,36
333,112
32,346
210,43
40,324
239,39
92,337
283,343
265,99
253,347
258,38
201,171
153,264
330,115
232,301
39,176
95,39
335,183
334,101
269,344
215,37
214,333
252,46
29,338
249,50
79,49
272,72
164,147
282,340
320,326
333,218
127,272
193,334
131,90
256,102
258,33
153,110
327,152
117,200
35,49
226,135
333,291
188,218
200,45
42,123
120,191
308,30
324,115
321,318
274,255
323,335
76,46
35,76
127,183
100,40
197,176
152,67
157,125
194,44
218,162
322,146
246,338
205,234
206,196
248,209
286,338
338,260
244,212
52,126
158,148
325,231
146,195
319,232
131,94
190,166
181,349
50,181
39,225
261,297
158,35
91,49
253,262
278,84
149,212
212,64
174,45
241,276
322,266
247,330
324,311
155,76
43,263
170,161
213,150
331,305
288,43
51,58
130,346
102,340
137,124
46,300
177,157
261,335
156,38
155,146
88,337
129,73
268,204
247,210
230,44
332,278
321,336
118,349
26,323
46,245
146,198
295,346
140,39
191,176
242,190
330,44
195,50
323,267
141,101
242,123
320,293
147,189
42,133
239,303
113,48
32,97
183,160
263,261
305,338
236,127
263,289
73,40
46,124
52,149
175,240
30,51
168,143
219,76
274,98
119,87
332,328
337,297
260,106
218,173
24,322
67,344
133,210
123,198
229,163
329,339
329,309
275,335
248,184
137,111
170,65
149,134
272,92
142,279
42,61
107,41
226,165
224,337
334,315
302,336
174,343
92,347
197,251
162,74
280,42
172,176
239,148
117,199
145,40
258,106
262,102
192,216
125,182
46,60
79,42
63,337
34,87
49,84
162,65
264,345
212,179
331,326
263,101
211,155
156,50
260,93
255,122
325,52
330,338
144,194
326,233
258,298
189,178
189,163
269,75
196,181
135,109
245,272
167,41
216,151
269,77
253,341
85,334
333,315
240,78
203,333
33,343
117,71
180,225
50,281
20,324
248,185
121,68
80,42
51,135
42,301
259,343
197,248
208,81
256,76
40,83
184,76
49,192
258,77
245,280
128,50
154,124
50,157
188,68
258,280
131,217
146,213
199,246
212,73
38,116
53,323
325,109
254,344
163,156
146,110
148,342
248,280
325,279
332,208
50,72
138,332
168,48
130,95
243,187
45,155
71,323
115,261
329,251
240,205
198,342
238,36
229,67
255,336
334,270
186,176
261,76
140,273
207,240
145,196
135,47
326,80
331,293
320,263
321,164
176,231
230,285
36,323
328,185
253,127
214,75
261,62
327,46
328,224
129,341
338,275
44,232
223,68
330,148
265,49
333,260
31,50
35,79
109,349
328,264
244,70
227,132
276,334
42,95
323,202
44,205
38,121
326,254
187,201
333,157
39,300
55,333
277,79
139,109
261,72
288,335
213,64
245,79
39,301
256,208
245,65
157,38
247,121
144,287
244,339
28,325
38,246
163,347
47,231
49,252
108,346
339,331
299,348
275,72
275,77
240,195
333,203
186,46
141,247
125,102
227,70
97,49
176,150
271,185
42,96
49,225
235,209
36,99
208,192
322,176
138,117
329,82
134,96
162,47
239,141
110,270
124,336
113,349
123,348
321,163
205,68
122,50
194,245
329,256
275,270
152,335
320,308
218,350
234,69
209,332
148,185
176,226
330,281
159,269
147,195
321,282
326,296
120,45
327,170
134,88
228,131
41,269
321,103
246,258
51,347
39,183
134,101
213,63
180,66
125,90
193,201
44,237
338,302
232,276
143,73
140,48
244,199
186,249
244,122
273,70
120,274
187,186
167,334
199,217
332,105
141,188
44,234
176,43
118,202
65,45
147,125
149,102
126,344
322,293
38,69
242,43
286,78
117,85
329,293
44,309
33,90
245,107
209,75
241,333
158,131
185,158
250,189
170,135
121,205
289,331
269,104
69,323
260,78
257,106
330,47
209,234
255,95
199,250
49,83
64,52
146,71
247,69
323,221
134,209
37,231
242,348
130,38
326,309
157,130
246,274
49,211
206,231
323,238
334,279
246,41
118,37
50,254
206,37
183,178
250,99
239,114
123,79
241,258
136,106
207,219
335,236
39,37
43,88
43,56
320,134
248,78
51,179
237,147
222,170
45,96
187,338
320,96
144,116
332,201
153,140
148,48
260,335
159,147
146,343
270,213
198,181
264,45
214,150
192,172
207,47
41,236
248,41
164,78
41,234
181,232
256,123
147,119
266,254
324,143
205,172
331,136
195,251
33,52
280,33
230,144
144,195
246,289
41,211
245,183
202,199
218,141
229,40
199,75
126,217
326,336
257,40
235,143
330,120
281,86
152,139
237,193
134,37
286,74
323,47
187,198
195,186
329,133
241,43
44,306
161,79
148,131
181,227
252,219
31,322
332,101
263,280
124,199
73,50
122,259
45,82
169,142
183,184
268,106
326,128
147,334
271,104
142,83
24,325
320,246
322,87
42,222
187,245
215,150
338,294
321,78
227,48
211,151
247,211
243,79
122,198
134,73
275,43
198,51
201,168
167,149
181,154
268,191
223,71
126,262
123,211
148,260
225,269
163,159
38,62
41,76
194,180
177,43
272,62
41,280
93,39
154,42
271,261
37,75
319,219
236,45
335,152
124,73
260,117
114,79
40,58
143,186
191,199
49,134
47,269
341,319
125,278
64,325
49,285
263,203
134,41
226,131
148,295
41,130
251,128
45,124
150,51
198,44
141,49
175,76
332,138
196,178
270,67
129,340
46,75
203,48
289,340
321,142
222,63
194,41
146,184
121,201
113,249
143,211
241,286
113,39
47,107
246,109
184,234
240,132
183,70
333,342
106,42
50,306
189,67
101,46
145,288
223,76
49,248
191,75
201,176
37,83
213,232
178,234
192,200
280,87
137,90
335,233
213,183
183,229
122,94
169,69
239,124
51,258
185,248
169,134
304,329
235,35
46,90
122,208
44,207
276,265
182,65
93,37
263,76
42,68
195,194
268,69
143,274
101,337
241,185
216,79
240,275
276,348
264,41
223,270
37,322
250,119
321,313
262,343
209,162
239,187
176,176
149,209
206,181
146,109
202,239
151,344
187,242
333,288
331,259
40,303
48,208
263,98
281,75
78,347
326,198
272,87
275,331
50,102
232,154
330,45
224,261
153,336
233,69
247,205
327,273
227,346
257,338
266,346
135,97
260,91
268,91
37,50
333,42
180,174
197,171
233,70
330,308
65,321
155,126
34,135
44,182
40,265
335,271
256,187
337,176
218,80
224,156
43,193
122,38
330,99
37,243
125,267
143,337
241,141
325,72
221,42
330,251
335,187
38,81
44,45
188,222
189,340
239,197
326,282
258,48
123,91
261,347
333,110
205,32
166,149
224,42
194,36
231,272
137,89
140,263
136,184
196,65
210,224
148,113
47,296
34,74
49,64
268,195
36,123
136,347
68,51
179,73
109,347
118,43
141,256
117,36
283,38
259,216
183,221
261,64
327,144
333,235
305,38
208,237
336,243
45,85
71,336
334,223
150,66
149,133
245,265
133,102
322,273
135,186
243,199
134,111
267,93
320,178
149,194
282,346
121,189
222,74
183,174
241,34
233,40
50,274
130,181
94,47
259,80
65,339
197,75
131,46
248,113
272,97
245,262
251,69
236,117
189,194
163,348
116,338
214,339
175,243
259,74
179,68
79,338
149,104
217,74
236,41
121,246
145,210
225,148
217,175
259,190
69,339
174,170
324,140
162,342
102,339
75,335
165,161
195,173
289,345
43,134
334,351
106,338
43,97
138,119
337,217
250,70
140,278
262,219
258,65
188,48
34,112
226,40
148,277
43,199
33,158
222,334
171,81
242,146
236,154
111,349
328,246
41,128
326,314
48,78
328,116
230,260
162,344
269,87
42,219
228,46
264,218
115,338
46,182
267,89
48,149
144,199
213,72
110,286
120,95
332,258
142,205
278,348
175,149
246,294
275,339
130,188
239,202
46,120
247,208
239,47
235,343
155,46
174,67
326,326
252,62
184,177
335,212
137,119
247,341
189,43
187,252
47,257
326,100
327,179
34,167
330,315
193,221
212,177
185,242
40,239
41,103
284,344
331,286
253,186
276,42
188,250
205,66
286,79
244,64
76,349
106,263
329,261
143,81
166,349
326,337
143,334
249,217
142,116
246,284
156,350
328,269
50,192
178,169
59,345
44,178
66,342
242,343
238,278
42,345
321,185
330,90
103,284
167,144
253,187
142,267
137,342
132,112
236,69
189,70
333,345
305,336
36,187
189,47
136,44
204,176
320,76
234,34
129,181
273,87
271,276
266,63
266,208
40,79
216,64
187,224
114,260
254,190
193,173
129,301
37,285
330,104
246,125
331,156
131,79
36,113
45,345
324,112
335,98
341,318
33,193
222,80
229,75
155,41
